movie_id,title,genre,director,year,duration_min,avg_rating,user_id,user_rating
1665,Movie 1665,Romance,Director 273,1999,165,4.7,1000,1.8
1666,Movie 1666,Drama,Director 6,2008,136,2.7,50,3.7
1667,Movie 1667,Comedy,Director 147,2007,144,4.9,280,4.8
1668,Movie 1668,Horror,Director 184,1987,148,1.1,984,1.8
1669,Movie 1669,Sci-Fi,Director 486,2003,128,2.2,754,2.0
1670,Movie 1670,Action,Director 28,1982,112,3.7,152,1.6
1671,Movie 1671,Sci-Fi,Director 450,2004,98,4.6,659,3.9
1672,Movie 1672,Thriller,Director 38,1998,115,2.0,551,2.6
1673,Movie 1673,Comedy,Director 119,2012,149,4.7,701,1.3
1674,Movie 1674,Sci-Fi,Director 293,1981,94,3.4,537,4.5
1675,Movie 1675,Action,Director 371,1994,179,4.2,756,3.2
1676,Movie 1676,Comedy,Director 244,2001,176,2.6,735,2.3
1677,Movie 1677,Sci-Fi,Director 68,1989,103,1.8,230,2.4
1678,Movie 1678,Horror,Director 214,1997,106,4.6,665,2.2
1679,Movie 1679,Romance,Director 218,2001,128,4.7,923,2.8
1680,Movie 1680,Comedy,Director 177,2006,154,3.0,288,2.3
1681,Movie 1681,Romance,Director 299,1992,102,1.0,395,3.2
1682,Movie 1682,Comedy,Director 164,2012,112,1.4,453,4.1
1683,Movie 1683,Horror,Director 58,1984,120,3.3,620,3.7
1684,Movie 1684,Romance,Director 269,2005,135,1.1,33,2.2
1685,Movie 1685,Drama,Director 308,1992,108,2.6,915,3.1
1686,Movie 1686,Action,Director 58,2006,110,2.2,363,4.4
1687,Movie 1687,Drama,Director 288,1993,144,3.9,111,1.3
1688,Movie 1688,Sci-Fi,Director 465,2003,177,1.2,121,1.3
1689,Movie 1689,Horror,Director 105,1982,97,3.0,16,3.2
1690,Movie 1690,Drama,Director 228,2009,161,3.3,739,3.6
1691,Movie 1691,Comedy,Director 247,2014,85,3.5,523,1.8
1692,Movie 1692,Sci-Fi,Director 188,1993,131,2.6,715,4.0
1693,Movie 1693,Sci-Fi,Director 494,1991,119,2.2,714,3.6
1694,Movie 1694,Drama,Director 83,2007,144,3.7,98,4.7
1695,Movie 1695,Drama,Director 186,2023,121,4.4,116,1.7
1696,Movie 1696,Horror,Director 252,2008,173,3.8,965,4.0
1697,Movie 1697,Action,Director 355,2022,147,4.7,471,1.3
1698,Movie 1698,Drama,Director 238,1996,111,3.9,439,3.3
1699,Movie 1699,Thriller,Director 360,2019,89,4.1,281,3.2
1700,Movie 1700,Drama,Director 184,2000,148,1.7,349,2.6
1701,Movie 1701,Romance,Director 284,2002,88,2.7,232,4.4
1702,Movie 1702,Comedy,Director 385,1999,148,2.9,973,1.0
1703,Movie 1703,Thriller,Director 426,1990,140,2.0,111,3.1
1704,Movie 1704,Thriller,Director 210,2013,90,3.1,352,1.9
1705,Movie 1705,Romance,Director 304,1989,178,2.2,930,4.0
1706,Movie 1706,Romance,Director 296,1989,170,3.8,12,1.2
1707,Movie 1707,Sci-Fi,Director 97,2022,147,2.9,984,4.3
1708,Movie 1708,Action,Director 447,1985,153,2.8,488,4.4
1709,Movie 1709,Comedy,Director 460,2015,176,4.9,533,4.3
1710,Movie 1710,Horror,Director 456,2003,87,2.6,639,1.6
1711,Movie 1711,Thriller,Director 472,1991,128,2.4,285,3.5
1712,Movie 1712,Horror,Director 208,2022,103,2.3,947,1.1
1713,Movie 1713,Drama,Director 370,2002,112,4.6,633,4.4
1714,Movie 1714,Drama,Director 388,2006,98,3.0,636,3.9
1715,Movie 1715,Horror,Director 422,2024,81,3.4,919,3.1
1716,Movie 1716,Drama,Director 492,2016,134,1.7,545,3.9
1717,Movie 1717,Action,Director 411,1985,90,3.2,392,1.4
1718,Movie 1718,Romance,Director 137,1980,178,2.1,170,3.1
1719,Movie 1719,Drama,Director 367,1985,96,3.9,77,2.2
1720,Movie 1720,Sci-Fi,Director 400,2001,121,4.3,965,4.9
1721,Movie 1721,Drama,Director 184,2020,140,3.9,297,4.4
1722,Movie 1722,Comedy,Director 76,2003,82,3.9,330,3.9
1723,Movie 1723,Action,Director 287,2004,165,3.0,63,4.7
1724,Movie 1724,Comedy,Director 472,1994,114,3.8,270,2.4
1725,Movie 1725,Comedy,Director 375,2005,164,2.7,216,4.6
1726,Movie 1726,Sci-Fi,Director 142,1987,168,3.6,190,2.3
1727,Movie 1727,Action,Director 237,2003,145,2.0,75,3.9
1728,Movie 1728,Action,Director 25,2017,80,1.3,686,3.9
1729,Movie 1729,Action,Director 290,1985,86,2.7,510,1.1
1730,Movie 1730,Action,Director 67,2014,99,2.8,579,2.4
1731,Movie 1731,Action,Director 250,2021,122,2.0,93,1.1
1732,Movie 1732,Sci-Fi,Director 408,1980,85,3.9,53,5.0
1733,Movie 1733,Drama,Director 118,2015,134,1.3,496,1.5
1734,Movie 1734,Comedy,Director 490,1991,179,1.9,948,3.2
1735,Movie 1735,Action,Director 73,2017,100,4.0,94,4.2
1736,Movie 1736,Thriller,Director 282,1990,130,2.7,625,1.8
1737,Movie 1737,Drama,Director 404,1991,125,3.8,229,2.9
1738,Movie 1738,Drama,Director 448,2021,114,3.3,250,3.4
1739,Movie 1739,Comedy,Director 360,2018,179,4.8,391,1.6
1740,Movie 1740,Sci-Fi,Director 10,1986,87,3.4,721,4.1
1741,Movie 1741,Horror,Director 211,1990,147,1.1,980,2.2
1742,Movie 1742,Horror,Director 323,2015,95,2.4,182,1.8
1743,Movie 1743,Drama,Director 152,2010,146,1.6,267,3.2
1744,Movie 1744,Romance,Director 5,2012,150,4.7,281,2.6
1745,Movie 1745,Romance,Director 195,1992,143,1.4,955,4.7
1746,Movie 1746,Comedy,Director 442,1997,81,2.6,984,4.5
1747,Movie 1747,Horror,Director 283,2020,80,1.9,962,2.9
1748,Movie 1748,Drama,Director 464,2003,137,4.4,667,2.4
1749,Movie 1749,Sci-Fi,Director 113,1988,80,2.2,83,2.3
1750,Movie 1750,Horror,Director 271,2010,86,5.0,186,2.1
1751,Movie 1751,Drama,Director 163,2020,167,1.2,861,3.2
1752,Movie 1752,Drama,Director 460,1989,148,1.5,997,4.2
1753,Movie 1753,Action,Director 105,1981,164,1.9,651,2.2
1754,Movie 1754,Sci-Fi,Director 181,2017,171,4.2,567,1.8
1755,Movie 1755,Action,Director 44,1994,97,4.5,531,2.9
1756,Movie 1756,Comedy,Director 282,1982,167,1.3,348,1.3
1757,Movie 1757,Action,Director 175,2022,111,1.1,423,3.8
1758,Movie 1758,Thriller,Director 162,2010,124,4.0,981,3.1
1759,Movie 1759,Action,Director 471,1985,112,1.5,858,3.0
1760,Movie 1760,Thriller,Director 351,1982,153,1.5,982,2.2
1761,Movie 1761,Horror,Director 434,1990,152,1.1,454,4.6
1762,Movie 1762,Romance,Director 340,1994,128,1.2,267,1.4
1763,Movie 1763,Drama,Director 140,2024,112,2.1,507,4.5
1764,Movie 1764,Thriller,Director 471,2007,176,1.3,142,2.5
1765,Movie 1765,Sci-Fi,Director 132,1989,150,2.5,316,4.5
1766,Movie 1766,Action,Director 87,2017,147,4.3,676,3.9
1767,Movie 1767,Thriller,Director 176,1986,107,2.3,764,1.4
1768,Movie 1768,Sci-Fi,Director 183,1994,166,3.9,232,4.3
1769,Movie 1769,Romance,Director 368,1997,132,1.4,297,3.7
1770,Movie 1770,Romance,Director 129,1997,175,3.6,898,1.1
1771,Movie 1771,Action,Director 246,2020,123,2.3,953,1.5
1772,Movie 1772,Comedy,Director 89,2003,159,4.0,875,3.5
1773,Movie 1773,Action,Director 66,1981,134,1.5,572,3.7
1774,Movie 1774,Horror,Director 158,2019,89,4.6,916,4.0
1775,Movie 1775,Thriller,Director 387,1999,93,2.0,22,3.9
1776,Movie 1776,Drama,Director 378,2013,115,2.4,384,3.6
1777,Movie 1777,Comedy,Director 149,2022,113,4.8,126,4.1
1778,Movie 1778,Action,Director 473,2005,167,3.3,103,3.3
1779,Movie 1779,Sci-Fi,Director 340,1986,97,2.5,900,2.0
1780,Movie 1780,Comedy,Director 433,2017,95,4.8,952,4.6
1781,Movie 1781,Thriller,Director 116,2009,116,2.3,733,1.1
1782,Movie 1782,Comedy,Director 214,2021,120,1.4,110,2.5
1783,Movie 1783,Thriller,Director 469,1984,104,5.0,570,3.9
1784,Movie 1784,Action,Director 446,1990,87,2.1,472,2.7
1785,Movie 1785,Thriller,Director 481,1980,167,4.4,65,1.1
1786,Movie 1786,Comedy,Director 372,2013,163,1.7,472,1.3
1787,Movie 1787,Sci-Fi,Director 294,1980,173,3.9,570,3.6
1788,Movie 1788,Romance,Director 253,1998,163,3.1,670,4.9
1789,Movie 1789,Comedy,Director 143,1981,97,4.9,76,3.2
1790,Movie 1790,Thriller,Director 250,2000,147,3.2,19,3.0
1791,Movie 1791,Romance,Director 366,1999,127,1.1,384,2.3
1792,Movie 1792,Thriller,Director 436,2002,179,3.4,997,2.0
1793,Movie 1793,Sci-Fi,Director 463,2000,149,1.6,190,1.1
1794,Movie 1794,Thriller,Director 302,2003,146,4.2,762,2.1
1795,Movie 1795,Action,Director 25,1983,97,4.4,360,2.8
1796,Movie 1796,Drama,Director 277,1991,97,2.9,875,1.8
1797,Movie 1797,Comedy,Director 472,2001,135,4.1,886,1.3
1798,Movie 1798,Drama,Director 377,1999,102,1.6,452,3.9
1799,Movie 1799,Thriller,Director 378,1997,114,3.0,79,4.6
1800,Movie 1800,Sci-Fi,Director 389,1980,85,2.6,596,4.7
1801,Movie 1801,Comedy,Director 70,2009,105,3.4,172,3.5
1802,Movie 1802,Thriller,Director 113,2012,164,1.2,212,1.2
1803,Movie 1803,Romance,Director 363,2003,140,4.0,886,4.0
1804,Movie 1804,Horror,Director 112,1993,167,1.3,445,1.4
1805,Movie 1805,Thriller,Director 364,2015,94,3.6,149,3.7
1806,Movie 1806,Drama,Director 303,1984,170,1.1,10,4.1
1807,Movie 1807,Comedy,Director 471,1990,111,4.3,542,3.9
1808,Movie 1808,Drama,Director 452,2003,91,1.7,792,4.8
1809,Movie 1809,Comedy,Director 91,2010,84,3.1,944,4.0
1810,Movie 1810,Thriller,Director 18,1992,143,2.0,55,3.8
1811,Movie 1811,Action,Director 149,1995,150,3.9,872,2.0
1812,Movie 1812,Romance,Director 476,2003,165,2.3,639,4.7
1813,Movie 1813,Thriller,Director 227,1992,106,3.9,180,1.7
1814,Movie 1814,Drama,Director 214,2003,158,2.1,744,4.6
1815,Movie 1815,Horror,Director 360,2005,124,4.0,381,2.3
1816,Movie 1816,Horror,Director 151,1981,114,1.1,422,1.5
1817,Movie 1817,Sci-Fi,Director 192,1995,105,2.1,451,4.3
1818,Movie 1818,Comedy,Director 451,2017,102,3.0,93,1.0
1819,Movie 1819,Drama,Director 40,1980,92,1.2,520,4.3
1820,Movie 1820,Sci-Fi,Director 242,1990,169,1.7,413,2.0
1821,Movie 1821,Drama,Director 138,2014,82,4.7,759,4.5
1822,Movie 1822,Comedy,Director 345,2022,108,4.9,394,3.8
1823,Movie 1823,Thriller,Director 180,2008,145,4.0,965,3.7
1824,Movie 1824,Thriller,Director 497,2016,143,2.0,331,2.5
1825,Movie 1825,Horror,Director 200,1996,107,2.0,708,1.2
1826,Movie 1826,Thriller,Director 203,2018,166,3.6,433,4.3
1827,Movie 1827,Thriller,Director 61,2021,115,1.5,954,1.7
1828,Movie 1828,Action,Director 192,2007,85,4.8,163,2.5
1829,Movie 1829,Horror,Director 5,2008,90,1.9,946,3.4
1830,Movie 1830,Sci-Fi,Director 378,2022,117,5.0,40,2.9
1831,Movie 1831,Romance,Director 237,1982,113,3.0,766,1.8
1832,Movie 1832,Action,Director 181,1989,160,4.1,908,1.6
1833,Movie 1833,Sci-Fi,Director 311,2021,146,1.0,85,1.5
1834,Movie 1834,Comedy,Director 37,1993,125,4.6,784,4.5
1835,Movie 1835,Action,Director 56,1991,177,2.1,590,1.1
1836,Movie 1836,Sci-Fi,Director 443,2021,165,3.7,725,4.9
1837,Movie 1837,Comedy,Director 237,2009,108,4.2,816,1.8
1838,Movie 1838,Horror,Director 358,2011,139,1.7,767,1.4
1839,Movie 1839,Romance,Director 349,2011,133,2.8,91,3.3
1840,Movie 1840,Comedy,Director 197,2021,172,3.0,484,1.3
1841,Movie 1841,Thriller,Director 73,2011,148,2.2,385,3.4
1842,Movie 1842,Drama,Director 59,2005,153,2.9,193,4.4
1843,Movie 1843,Comedy,Director 240,1980,153,2.3,253,1.2
1844,Movie 1844,Comedy,Director 2,2021,88,2.4,790,4.2
1845,Movie 1845,Romance,Director 449,1981,164,3.7,655,2.6
1846,Movie 1846,Drama,Director 360,1996,156,3.5,244,1.6
1847,Movie 1847,Thriller,Director 188,2009,89,1.9,724,1.7
1848,Movie 1848,Sci-Fi,Director 307,2018,154,4.6,707,4.7
1849,Movie 1849,Sci-Fi,Director 30,1986,147,4.5,270,1.4
1850,Movie 1850,Comedy,Director 267,2006,137,3.0,841,4.5
1851,Movie 1851,Drama,Director 476,1988,174,2.7,19,3.2
1852,Movie 1852,Drama,Director 108,2001,131,2.5,40,1.2
1853,Movie 1853,Thriller,Director 332,2013,113,3.8,610,2.9
1854,Movie 1854,Romance,Director 423,1980,114,3.7,516,4.3
1855,Movie 1855,Horror,Director 90,1988,112,1.8,33,3.9
1856,Movie 1856,Sci-Fi,Director 205,1999,151,3.7,811,3.0
1857,Movie 1857,Romance,Director 379,1998,111,2.0,677,4.4
1858,Movie 1858,Action,Director 456,2015,134,1.1,450,1.5
1859,Movie 1859,Sci-Fi,Director 447,2019,176,3.8,539,4.6
1860,Movie 1860,Romance,Director 448,2024,87,3.6,685,4.4
1861,Movie 1861,Sci-Fi,Director 445,1983,125,2.6,849,3.8
1862,Movie 1862,Horror,Director 381,1988,93,3.1,625,4.3
1863,Movie 1863,Action,Director 438,2020,177,4.8,946,3.2
1864,Movie 1864,Horror,Director 220,2001,87,3.4,885,3.7
1865,Movie 1865,Thriller,Director 378,1997,150,3.6,892,3.2
1866,Movie 1866,Action,Director 94,1991,156,1.3,607,2.4
1867,Movie 1867,Comedy,Director 457,2021,133,1.7,319,3.3
1868,Movie 1868,Romance,Director 103,2022,100,2.2,745,2.0
1869,Movie 1869,Action,Director 223,2018,175,3.2,646,2.8
1870,Movie 1870,Thriller,Director 186,1988,154,4.1,124,2.1
1871,Movie 1871,Thriller,Director 469,1985,93,2.3,372,1.5
1872,Movie 1872,Horror,Director 184,1998,154,2.4,351,2.3
1873,Movie 1873,Sci-Fi,Director 495,1986,81,2.0,323,4.4
1874,Movie 1874,Action,Director 162,1995,177,2.0,488,2.5
1875,Movie 1875,Romance,Director 247,1984,140,4.8,451,4.0
1876,Movie 1876,Action,Director 31,1995,96,3.5,353,1.7
1877,Movie 1877,Drama,Director 52,1980,157,1.6,116,2.7
1878,Movie 1878,Sci-Fi,Director 345,2016,168,3.9,955,1.5
1879,Movie 1879,Romance,Director 76,2018,127,3.9,13,1.6
1880,Movie 1880,Romance,Director 385,1998,170,3.7,917,3.5
1881,Movie 1881,Comedy,Director 439,2016,87,1.5,320,3.4
1882,Movie 1882,Horror,Director 278,1996,135,2.6,165,1.9
1883,Movie 1883,Comedy,Director 40,2005,96,1.4,720,2.9
1884,Movie 1884,Romance,Director 101,2001,148,4.3,85,4.5
1885,Movie 1885,Sci-Fi,Director 111,1987,91,3.6,248,1.7
1886,Movie 1886,Action,Director 385,2012,117,3.0,432,1.1
1887,Movie 1887,Action,Director 321,1981,97,2.4,568,3.6
1888,Movie 1888,Sci-Fi,Director 249,2009,105,1.7,684,1.2
1889,Movie 1889,Romance,Director 191,1999,174,1.4,653,4.9
1890,Movie 1890,Thriller,Director 490,1997,116,4.9,644,3.4
1891,Movie 1891,Action,Director 182,2022,149,1.8,479,2.9
1892,Movie 1892,Thriller,Director 426,1989,120,1.2,713,2.7
1893,Movie 1893,Action,Director 405,2003,158,4.8,368,3.3
1894,Movie 1894,Action,Director 335,1983,121,3.2,801,1.4
1895,Movie 1895,Horror,Director 209,2016,169,4.2,933,4.7
1896,Movie 1896,Horror,Director 22,1983,155,1.2,821,3.5
1897,Movie 1897,Drama,Director 166,1992,120,3.3,357,1.7
1898,Movie 1898,Comedy,Director 99,2004,126,2.6,408,3.3
1899,Movie 1899,Sci-Fi,Director 493,1992,93,4.1,345,1.5
1900,Movie 1900,Sci-Fi,Director 208,1997,80,1.2,179,1.1
1901,Movie 1901,Sci-Fi,Director 8,2003,96,2.6,425,3.5
1902,Movie 1902,Drama,Director 190,1981,176,4.2,541,3.6
1903,Movie 1903,Horror,Director 175,2012,134,3.1,443,3.3
1904,Movie 1904,Romance,Director 273,1998,172,3.2,936,1.7
1905,Movie 1905,Thriller,Director 17,1988,132,1.4,819,3.4
1906,Movie 1906,Thriller,Director 90,2007,110,1.5,306,1.2
1907,Movie 1907,Romance,Director 141,2014,141,3.7,367,3.4
1908,Movie 1908,Drama,Director 145,2018,87,3.7,36,3.2
1909,Movie 1909,Romance,Director 166,1989,109,4.9,463,3.6
1910,Movie 1910,Sci-Fi,Director 337,1980,156,3.8,621,4.6
1911,Movie 1911,Comedy,Director 496,2021,159,3.0,828,4.4
1912,Movie 1912,Action,Director 78,2000,145,4.4,146,4.9
1913,Movie 1913,Thriller,Director 429,1988,124,1.4,788,4.9
1914,Movie 1914,Horror,Director 262,1994,97,2.8,901,4.1
1915,Movie 1915,Horror,Director 163,2014,178,2.1,146,4.8
1916,Movie 1916,Drama,Director 366,1984,124,1.4,380,4.5
1917,Movie 1917,Horror,Director 14,2020,98,4.1,168,3.9
1918,Movie 1918,Sci-Fi,Director 239,2001,156,3.0,769,1.3
1919,Movie 1919,Thriller,Director 72,2020,147,3.2,275,1.2
1920,Movie 1920,Romance,Director 445,2002,162,2.6,87,4.4
1921,Movie 1921,Sci-Fi,Director 143,1986,129,2.8,154,3.0
1922,Movie 1922,Drama,Director 310,2002,104,1.5,497,4.3
1923,Movie 1923,Sci-Fi,Director 283,2023,117,3.7,797,2.3
1924,Movie 1924,Romance,Director 269,2004,174,2.7,315,2.6
1925,Movie 1925,Comedy,Director 241,2006,115,4.3,831,3.8
1926,Movie 1926,Drama,Director 415,2020,147,1.8,610,4.7
1927,Movie 1927,Comedy,Director 245,1985,135,1.8,723,1.4
1928,Movie 1928,Action,Director 163,2013,118,3.6,958,4.4
1929,Movie 1929,Comedy,Director 60,1988,142,4.4,560,4.2
1930,Movie 1930,Action,Director 6,2012,86,2.9,830,2.3
1931,Movie 1931,Action,Director 197,1985,137,3.9,274,2.4
1932,Movie 1932,Comedy,Director 470,2016,159,5.0,706,1.2
1933,Movie 1933,Drama,Director 58,2010,138,5.0,764,1.1
1934,Movie 1934,Romance,Director 305,2013,127,4.0,795,2.9
1935,Movie 1935,Sci-Fi,Director 407,2020,84,4.0,262,1.4
1936,Movie 1936,Sci-Fi,Director 217,2008,166,2.0,487,1.8
1937,Movie 1937,Romance,Director 418,1993,115,4.3,454,4.4
1938,Movie 1938,Thriller,Director 26,2015,175,2.6,443,3.3
1939,Movie 1939,Thriller,Director 303,2015,167,4.8,262,3.5
1940,Movie 1940,Action,Director 5,1994,104,1.3,543,1.7
1941,Movie 1941,Action,Director 474,1987,124,2.7,105,4.3
1942,Movie 1942,Drama,Director 20,2005,171,3.2,1000,4.5
1943,Movie 1943,Horror,Director 390,2015,98,2.6,350,3.1
1944,Movie 1944,Comedy,Director 198,2000,86,1.8,824,4.7
1945,Movie 1945,Action,Director 59,2007,137,3.4,438,4.4
1946,Movie 1946,Sci-Fi,Director 448,1983,160,4.0,981,3.9
1947,Movie 1947,Drama,Director 242,1995,145,3.6,169,3.9
1948,Movie 1948,Comedy,Director 146,2001,159,1.9,748,1.4
1949,Movie 1949,Drama,Director 388,1991,118,3.9,786,2.1
1950,Movie 1950,Comedy,Director 273,1995,97,2.0,343,1.3
1951,Movie 1951,Comedy,Director 249,2019,80,1.7,230,1.0
1952,Movie 1952,Romance,Director 14,2017,142,3.8,23,1.6
1953,Movie 1953,Action,Director 462,2021,82,4.4,988,4.5
1954,Movie 1954,Drama,Director 13,2016,100,2.9,676,2.0
1955,Movie 1955,Drama,Director 391,2008,109,3.1,281,4.9
1956,Movie 1956,Romance,Director 384,1997,90,2.2,519,3.4
1957,Movie 1957,Sci-Fi,Director 44,1989,101,3.0,722,1.9
1958,Movie 1958,Sci-Fi,Director 375,2021,136,1.5,253,3.0
1959,Movie 1959,Thriller,Director 399,2018,168,4.8,404,1.9
1960,Movie 1960,Action,Director 19,1997,82,4.2,133,4.9
1961,Movie 1961,Action,Director 63,1980,109,3.7,274,4.4
1962,Movie 1962,Horror,Director 491,2018,167,3.2,618,1.1
1963,Movie 1963,Romance,Director 239,2000,124,4.2,232,4.8
1964,Movie 1964,Sci-Fi,Director 492,1980,115,3.0,545,3.9
1965,Movie 1965,Comedy,Director 419,1994,166,2.2,79,1.3
1966,Movie 1966,Drama,Director 337,1983,151,1.6,35,3.7
1967,Movie 1967,Action,Director 419,1999,143,3.6,495,3.6
1968,Movie 1968,Drama,Director 403,1989,133,4.7,110,1.9
1969,Movie 1969,Drama,Director 404,2002,147,1.6,321,4.0
1970,Movie 1970,Horror,Director 100,2020,129,1.7,575,1.3
1971,Movie 1971,Sci-Fi,Director 163,2013,110,2.7,981,3.0
1972,Movie 1972,Action,Director 416,2012,108,4.2,328,1.0
1973,Movie 1973,Drama,Director 122,2013,138,2.2,967,4.9
1974,Movie 1974,Action,Director 432,2018,115,2.0,809,4.0
1975,Movie 1975,Comedy,Director 44,1989,156,3.5,690,1.6
1976,Movie 1976,Horror,Director 360,1999,152,3.1,384,2.4
1977,Movie 1977,Comedy,Director 408,1980,164,1.2,364,1.6
1978,Movie 1978,Action,Director 317,1992,146,1.3,232,4.1
1979,Movie 1979,Thriller,Director 381,1980,168,3.6,616,1.2
1980,Movie 1980,Action,Director 145,1984,168,2.9,414,4.4
1981,Movie 1981,Sci-Fi,Director 327,1995,155,4.9,294,4.8
1982,Movie 1982,Drama,Director 363,1994,172,3.7,547,3.7
1983,Movie 1983,Drama,Director 50,2007,90,1.0,706,1.9
1984,Movie 1984,Comedy,Director 65,2010,90,2.9,174,2.4
1985,Movie 1985,Horror,Director 355,2002,105,2.7,392,2.9
1986,Movie 1986,Thriller,Director 288,2024,132,1.4,102,3.4
1987,Movie 1987,Romance,Director 164,2022,93,4.7,836,3.7
1988,Movie 1988,Drama,Director 141,1996,143,4.2,293,3.2
1989,Movie 1989,Sci-Fi,Director 454,2013,159,1.9,85,2.4
1990,Movie 1990,Comedy,Director 314,1992,89,2.0,909,4.6
1991,Movie 1991,Comedy,Director 128,1993,110,1.1,201,1.3
1992,Movie 1992,Romance,Director 398,1990,174,2.2,685,2.9
1993,Movie 1993,Sci-Fi,Director 421,2007,115,3.3,541,4.1
1994,Movie 1994,Horror,Director 368,2021,89,2.7,297,1.2
1995,Movie 1995,Sci-Fi,Director 463,2011,105,4.9,56,3.8
1996,Movie 1996,Horror,Director 239,2014,99,1.2,472,4.3
1997,Movie 1997,Sci-Fi,Director 324,2010,123,3.4,16,3.6
1998,Movie 1998,Sci-Fi,Director 296,1996,141,4.4,652,1.1
1999,Movie 1999,Action,Director 187,1988,152,2.9,66,1.7
2000,Movie 2000,Comedy,Director 208,1989,158,1.0,958,2.4
2001,Movie 2001,Sci-Fi,Director 220,1987,88,2.0,659,1.9
2002,Movie 2002,Romance,Director 400,2000,150,2.3,670,4.9
2003,Movie 2003,Sci-Fi,Director 190,1992,169,4.9,912,3.6
2004,Movie 2004,Drama,Director 388,1984,103,4.6,472,2.2
2005,Movie 2005,Comedy,Director 429,1985,91,4.8,909,4.7
2006,Movie 2006,Drama,Director 346,2009,139,4.3,581,4.0
2007,Movie 2007,Comedy,Director 284,2010,163,2.4,23,2.1
2008,Movie 2008,Drama,Director 352,1996,157,4.6,702,2.5
2009,Movie 2009,Sci-Fi,Director 237,1990,165,4.9,760,1.8
2010,Movie 2010,Sci-Fi,Director 194,1999,95,2.4,486,4.9
2011,Movie 2011,Action,Director 287,1988,108,2.0,415,3.1
2012,Movie 2012,Romance,Director 259,1981,111,3.2,821,4.6
2013,Movie 2013,Drama,Director 246,2016,162,1.7,888,2.4
2014,Movie 2014,Horror,Director 136,1980,114,1.1,657,4.4
2015,Movie 2015,Action,Director 280,1983,122,4.8,896,1.2
2016,Movie 2016,Drama,Director 271,2015,175,4.7,305,4.9
2017,Movie 2017,Drama,Director 171,2004,132,1.7,177,4.6
2018,Movie 2018,Action,Director 159,1982,99,2.6,195,2.5
2019,Movie 2019,Sci-Fi,Director 201,1988,163,4.3,922,4.1
2020,Movie 2020,Drama,Director 487,2001,87,3.6,13,4.0
2021,Movie 2021,Sci-Fi,Director 45,2002,178,2.6,876,4.6
2022,Movie 2022,Action,Director 450,1991,121,4.0,166,2.2
2023,Movie 2023,Sci-Fi,Director 264,1989,156,4.6,150,2.9
2024,Movie 2024,Comedy,Director 71,2013,149,4.7,341,4.5
2025,Movie 2025,Horror,Director 364,2022,95,2.5,925,4.1
2026,Movie 2026,Thriller,Director 371,1989,148,1.7,557,2.6
2027,Movie 2027,Drama,Director 103,2009,132,4.7,174,4.4
2028,Movie 2028,Romance,Director 490,2001,124,1.4,167,1.2
2029,Movie 2029,Horror,Director 125,1985,130,3.9,709,4.1
2030,Movie 2030,Thriller,Director 313,1981,177,1.6,718,1.8
2031,Movie 2031,Sci-Fi,Director 464,2009,85,2.6,594,2.1
2032,Movie 2032,Drama,Director 483,1981,112,2.6,580,3.0
2033,Movie 2033,Sci-Fi,Director 286,2011,158,1.6,97,2.8
2034,Movie 2034,Comedy,Director 458,2021,94,4.7,679,3.1
2035,Movie 2035,Action,Director 230,1995,93,1.0,404,3.2
2036,Movie 2036,Drama,Director 146,1991,118,4.6,77,2.3
2037,Movie 2037,Thriller,Director 370,1980,142,4.5,996,1.7
2038,Movie 2038,Thriller,Director 197,1987,84,2.3,237,4.1
2039,Movie 2039,Comedy,Director 373,1992,169,3.8,708,2.6
2040,Movie 2040,Comedy,Director 221,1994,160,2.0,291,3.0
2041,Movie 2041,Drama,Director 423,2023,131,4.0,136,3.6
2042,Movie 2042,Sci-Fi,Director 60,1987,95,3.2,820,4.6
2043,Movie 2043,Romance,Director 98,1989,178,2.2,808,3.8
2044,Movie 2044,Thriller,Director 171,1984,117,2.6,889,1.2
2045,Movie 2045,Thriller,Director 382,1998,132,3.8,881,4.4
2046,Movie 2046,Comedy,Director 173,2017,166,4.6,367,5.0
2047,Movie 2047,Horror,Director 151,1990,156,1.5,548,2.9
2048,Movie 2048,Comedy,Director 453,2022,176,3.3,902,4.9
2049,Movie 2049,Romance,Director 350,1999,172,2.0,248,3.2
2050,Movie 2050,Sci-Fi,Director 390,1999,132,4.2,766,2.8
2051,Movie 2051,Sci-Fi,Director 440,2000,125,1.3,214,2.3
2052,Movie 2052,Horror,Director 122,1997,177,3.8,764,3.6
2053,Movie 2053,Thriller,Director 494,1989,177,1.7,70,1.9
2054,Movie 2054,Comedy,Director 108,2013,170,3.4,746,1.4
2055,Movie 2055,Sci-Fi,Director 4,2005,94,4.3,996,1.1
